total_sold,total_rating,favorite,item_rating
-0.2596226491669444,-0.2596226491669444,-0.3552793346878256,0.7531143575304697
-0.1364508276649674,-0.1364508276649674,-0.003023685993427351,0.07211202387492792
0.19357443452735254,0.19357443452735254,0.8408654260256101,0.07211202387492792
0.2875987257502357,0.2875987257502357,-0.27824042542931343,0.07211202387492792
0.3502815865654912,0.3502815865654912,0.4053097553061069,-0.60889030978062
-0.1392715564016539,-0.1392715564016539,-0.11082371449650438,-1.2898926434361617
-0.1855001662529048,-0.1855001662529048,-0.31635154661726994,0.07211202387492792
0.2875987257502357,0.2875987257502357,0.7591987377657032,0.7531143575304697
-0.26071959923121135,-0.26071959923121135,-0.356640446158824,-6.056908979024973
-0.2604061849271351,-0.2604061849271351,-0.356640446158824,0.7531143575304697
-0.24097449807440588,-0.24097449807440588,-0.30410154337828393,0.07211202387492792
-0.1952160096792694,-0.1952160096792694,-0.13096816426728142,0.07211202387492792
0.2405865801387941,0.2405865801387941,-0.003023685993427351,0.07211202387492792
0.7890616122722793,0.7890616122722793,1.6030878497847407,0.7531143575304697
-0.14679349969948455,-0.14679349969948455,-0.18595706769561868,0.7531143575304697
-0.19819344556799404,-0.19819344556799404,-0.3024682096130858,0.7531143575304697
-0.1643447007277561,-0.1643447007277561,-0.15002372486125967,0.7531143575304697
0.45997659299218824,0.45997659299218824,0.6503098200858275,0.07211202387492792
0.7890616122722793,0.7890616122722793,-0.1824181778710227,0.7531143575304697
-0.25147387726096115,-0.25147387726096115,-0.3511960002748302,0.07211202387492792
-0.1234441340458019,-0.1234441340458019,0.5141986729859827,-1.2898926434361617
-0.2472427841559314,-0.2472427841559314,-0.3081848777912793,-0.60889030978062
-0.26071959923121135,-0.26071959923121135,-0.356640446158824,0.7531143575304697
-0.2583689919506393,-0.2583689919506393,-0.34575155439083644,-6.056908979024973
-0.08849843914129699,-0.08849843914129699,0.2419763787862932,-0.60889030978062
2.7479010127490118,2.7479010127490118,6.394200227699275,0.07211202387492792
-0.07282772393748313,-0.07282772393748313,0.3780875258861379,0.07211202387492792
0.5226594538074437,0.5226594538074437,-0.185684845401419,-0.60889030978062
-0.1831495589723327,-0.1831495589723327,-0.30764043320287987,0.07211202387492792
0.09955014330446936,0.09955014330446936,0.8408654260256101,0.07211202387492792
0.3189401561578634,0.3189401561578634,0.5958653612458896,0.07211202387492792
0.601013029826513,0.601013029826513,0.0786430022664795,-1.2898926434361617
-0.24489217687535933,-0.24489217687535933,-0.31417376826367244,0.07211202387492792
-0.251317170108923,-0.251317170108923,-0.3294182167388551,0.7531143575304697
-0.11999657670096285,-0.11999657670096285,-0.29076265096249915,0.07211202387492792
-0.26024947777509694,-0.26024947777509694,-0.35500711239362587,0.7531143575304697
-0.23360926192861337,-0.23360926192861337,-0.3247904377374603,-4.694904311713883
4.377655393945654,4.377655393945654,11.076423687933936,0.7531143575304697
-0.1750007870663495,-0.1750007870663495,0.024198543426541597,-0.60889030978062
-0.2362732835132617,-0.2362732835132617,-0.0846903742533342,-0.60889030978062
-0.25899582055879183,-0.25899582055879183,-0.3441182206256383,0.07211202387492792
-0.10416915434511086,-0.10416915434511086,-0.13477927638607706,-0.60889030978062
-0.1729635940898537,-0.1729635940898537,-0.1982070709346047,-0.60889030978062
-0.26071959923121135,-0.26071959923121135,-0.35500711239362587,0.7531143575304697
0.6950373210493962,0.6950373210493962,0.0786430022664795,0.07211202387492792
-0.23047511888785058,-0.23047511888785058,-0.29049042866829944,0.07211202387492792
-0.230945240343965,-0.230945240343965,-0.3473848881560346,0.7531143575304697
-0.010144863122227676,-0.010144863122227676,2.6647547971635293,0.07211202387492792
-0.2600927706230588,-0.2600927706230588,-0.34248488686044015,0.7531143575304697
-0.11231792625109406,-0.11231792625109406,-0.165540395630642,0.07211202387492792
-0.10416915434511086,-0.10416915434511086,0.6230875906658585,0.07211202387492792
-0.05715700873366926,-0.05715700873366926,-0.13886261079907242,0.07211202387492792
0.02119656728540005,0.02119656728540005,-0.1829626224594221,0.07211202387492792
1.039793055533301,1.039793055533301,0.949754343705486,0.7531143575304697
-0.24113120522644402,-0.24113120522644402,-0.05746814483336525,0.7531143575304697
0.9614394795142318,0.9614394795142318,-0.10483482402411122,0.07211202387492792
-0.24975009858854164,-0.24975009858854164,-0.35037933339223115,0.07211202387492792
-0.0414862935298554,-0.0414862935298554,-0.0846903742533342,0.07211202387492792
-0.2593092348628681,-0.2593092348628681,-0.353101556334228,-1.2898926434361617
-0.2362732835132617,-0.2362732835132617,-0.3354071072112482,0.07211202387492792
0.036867282489213914,0.036867282489213914,-0.34466266521403766,0.7531143575304697
-0.02581557832604154,-0.02581557832604154,-0.19494040340420843,0.7531143575304697
-0.19725320265576518,-0.19725320265576518,-0.33241266197505165,0.07211202387492792
-0.20916294621066372,-0.20916294621066372,-0.28749598343210286,-0.60889030978062
-0.256958627582296,-0.256958627582296,-0.2923959847276973,-0.60889030978062
0.005525852081586187,0.005525852081586187,0.5686431318259206,0.07211202387492792
-0.25241412017319,-0.25241412017319,-0.35500711239362587,0.7531143575304697
-0.25147387726096115,-0.25147387726096115,-0.336495996388047,0.7531143575304697
-0.25147387726096115,-0.25147387726096115,-0.2605459763063336,0.7531143575304697
-0.25915252771082997,-0.25915252771082997,-0.35500711239362587,0.07211202387492792
-0.1923952809425829,-0.1923952809425829,-0.3182571026766678,0.07211202387492792
-0.22608731863078269,-0.22608731863078269,-0.309273766968078,0.07211202387492792
-0.1482038640678278,-0.1482038640678278,-0.34684044356763516,0.7531143575304697
-0.24708607700389326,-0.24708607700389326,-0.35582377927622494,0.7531143575304697
0.4286351625845605,0.4286351625845605,3.3725327620827223,0.7531143575304697
-0.22091598261352413,-0.22091598261352413,-0.31090710073327615,-0.60889030978062
9.925088576095762,9.925088576095762,4.8153109213410765,0.07211202387492792
-0.08849843914129699,-0.08849843914129699,-0.19984040469980285,0.07211202387492792
-0.24912326998038908,-0.24912326998038908,-0.3506515556864308,0.07211202387492792
0.02119656728540005,0.02119656728540005,-0.0302459154133963,0.07211202387492792
-0.17515749421838764,-0.17515749421838764,-0.26462931071932894,-0.60889030978062
-0.0414862935298554,-0.0414862935298554,0.10586523168644844,0.07211202387492792
0.1622330041197248,0.1622330041197248,1.1947544084852064,-0.60889030978062
-0.07282772393748313,-0.07282772393748313,-0.2088237404083926,0.07211202387492792
2.5755231455070593,2.5755231455070593,0.922532114285517,0.07211202387492792
3.1239981776405443,3.1239981776405443,2.773643714843405,-1.2898926434361617
-0.25507814175783833,-0.25507814175783833,-0.34711266586183487,0.7531143575304697
-0.2561750918221053,-0.2561750918221053,-0.3517404448632296,0.7531143575304697
-0.19897698132818473,-0.19897698132818473,-0.320707103324465,0.07211202387492792
-0.2604061849271351,-0.2604061849271351,-0.35555155698202523,0.7531143575304697
0.17790371932353868,0.17790371932353868,2.365310273543871,0.07211202387492792
-0.2604061849271351,-0.2604061849271351,-0.356640446158824,-1.2898926434361617
0.14656228891591094,0.14656228891591094,-0.21971263217638018,0.07211202387492792
-0.225303782870592,-0.225303782870592,0.1875319199463553,-0.60889030978062
-0.2483397342201984,-0.2483397342201984,-0.11681260496889756,-0.60889030978062
-0.02581557832604154,-0.02581557832604154,-0.26272375465993114,0.07211202387492792
0.02119656728540005,0.02119656728540005,0.051420772846510546,0.07211202387492792
0.005525852081586187,0.005525852081586187,-0.003023685993427351,0.7531143575304697
0.22491586493498025,0.22491586493498025,-0.2507459737151448,-0.60889030978062
-0.2600927706230588,-0.2600927706230588,-0.3539182232168271,-3.332899644402793
-0.18785077353347687,-0.18785077353347687,-0.3335015511518504,-0.60889030978062
-0.21370745361976975,-0.21370745361976975,-0.2992015420826895,0.7531143575304697
0.1622330041197248,0.1622330041197248,1.0041988025454238,0.07211202387492792
-0.19270869524665918,-0.19270869524665918,-0.2899459840799001,0.07211202387492792
-0.24003425516217702,-0.24003425516217702,-0.34711266586183487,0.7531143575304697
2.7792424431566394,2.7792424431566394,2.419754732383809,0.07211202387492792
-0.26071959923121135,-0.26071959923121135,-0.33214043968085194,0.7531143575304697
0.17790371932353868,0.17790371932353868,-0.0302459154133963,0.07211202387492792
-0.02581557832604154,-0.02581557832604154,-0.2888570949031013,0.07211202387492792
-0.2289080473674692,-0.2289080473674692,-0.20474040599539725,0.07211202387492792
2.951620310398592,2.951620310398592,1.7664212263045544,0.07211202387492792
-0.2321988975602701,-0.2321988975602701,-0.26027375401213393,-1.2898926434361617
0.05253799769302778,0.05253799769302778,0.4053097553061069,0.07211202387492792
-0.16215080059922213,-0.16215080059922213,0.10586523168644844,-1.2898926434361617
-0.26024947777509694,-0.26024947777509694,-0.35500711239362587,0.7531143575304697
-0.11043744042663639,-0.11043744042663639,-0.24149041571235536,0.07211202387492792
0.06820871289684163,0.06820871289684163,-0.05746814483336525,0.07211202387492792
0.27192801054642185,0.27192801054642185,-0.0302459154133963,-1.2898926434361617
-0.2585256991026774,-0.2585256991026774,-0.3484737773328333,0.07211202387492792
0.1622330041197248,0.1622330041197248,-0.0302459154133963,0.7531143575304697
-0.2293781688235836,-0.2293781688235836,-0.3239737708548613,0.07211202387492792
-0.22373671135021062,-0.22373671135021062,-0.336495996388047,0.7531143575304697
-0.22169951837371482,-0.22169951837371482,-0.34820155503863365,0.07211202387492792
-0.16700872231240443,-0.16700872231240443,-0.312812656792674,0.07211202387492792
-0.16183738629514585,-0.16183738629514585,-0.340851553095242,0.07211202387492792
-0.0414862935298554,-0.0414862935298554,-0.14512372356566527,0.7531143575304697
-0.24003425516217702,-0.24003425516217702,-0.35500711239362587,0.07211202387492792
-0.05715700873366926,-0.05715700873366926,-0.22515707806037397,0.07211202387492792
-0.24567571263555002,-0.24567571263555002,-0.3226126593838628,0.07211202387492792
0.06820871289684163,0.06820871289684163,0.922532114285517,-0.60889030978062
1.0711344859409289,1.0711344859409289,4.597533085981325,-1.2898926434361617
-0.19505930252723125,-0.19505930252723125,-0.31635154661726994,0.07211202387492792
-0.2593092348628681,-0.2593092348628681,-0.356640446158824,0.7531143575304697
1.039793055533301,1.039793055533301,0.8136431966056412,0.07211202387492792
0.11522085850828322,0.11522085850828322,-0.0846903742533342,0.07211202387492792
-0.20837941045047303,-0.20837941045047303,-0.32097932561866466,0.07211202387492792
-0.24912326998038908,-0.24912326998038908,-0.35228488945162895,0.07211202387492792
0.4286351625845605,0.4286351625845605,5.305311050900517,-0.60889030978062
0.27192801054642185,0.27192801054642185,0.051420772846510546,0.07211202387492792
0.8517444730875348,0.8517444730875348,0.9769765731254548,0.07211202387492792
2.2464381262269684,2.2464381262269684,0.32364306704620005,-0.60889030978062
-0.1847166304927141,-0.1847166304927141,-0.23114596853276714,0.07211202387492792
-0.22358000419817248,-0.22358000419817248,-0.3258793269142591,0.07211202387492792
0.005525852081586187,0.005525852081586187,5.305311050900517,0.07211202387492792
0.27192801054642185,0.27192801054642185,0.21475414936632425,0.07211202387492792
-0.23799706218568123,-0.23799706218568123,-0.201473738465001,0.7531143575304697
-0.16920262244093837,-0.16920262244093837,-0.33214043968085194,0.7531143575304697
0.8517444730875348,0.8517444730875348,0.7319765083457344,0.07211202387492792
-0.15462885730139148,-0.15462885730139148,-0.2632681992483305,-1.2898926434361617
-0.19223857379054476,-0.19223857379054476,-0.22325152200097614,0.07211202387492792
-0.0414862935298554,-0.0414862935298554,-0.0846903742533342,0.07211202387492792
-0.02581557832604154,-0.02581557832604154,0.7319765083457344,-0.60889030978062
0.9614394795142318,0.9614394795142318,0.5958653612458896,0.07211202387492792
-0.25554826321395274,-0.25554826321395274,-0.353101556334228,0.07211202387492792
-0.26024947777509694,-0.26024947777509694,-0.356640446158824,0.7531143575304697
-0.23047511888785058,-0.23047511888785058,-0.340851553095242,0.7531143575304697
0.7733908970684654,0.7733908970684654,0.5686431318259206,0.07211202387492792
0.17790371932353868,0.17790371932353868,-0.0846903742533342,-0.60889030978062
-0.19835015272003217,-0.19835015272003217,-0.1391348330932721,0.07211202387492792
-0.25727204188637226,-0.25727204188637226,-0.33976266391844323,0.7531143575304697
0.0838794281006555,0.0838794281006555,2.5830881089036226,0.07211202387492792
-0.1367642419690437,-0.1367642419690437,-0.15111261403805842,-0.60889030978062
-0.19208186663850663,-0.19208186663850663,-0.0302459154133963,0.07211202387492792
-0.15572580736565847,-0.15572580736565847,-0.3272404383852575,0.07211202387492792
0.6950373210493962,0.6950373210493962,1.0858654908053307,0.07211202387492792
-0.22373671135021062,-0.22373671135021062,-0.3261515492084588,-1.2898926434361617
-0.13770448488127252,-0.13770448488127252,0.1330874611064174,0.07211202387492792
0.06820871289684163,0.06820871289684163,-0.05746814483336525,-1.2898926434361617
-0.1193697480928103,-0.1193697480928103,-0.20746262893739414,0.07211202387492792
-0.25601838467006716,-0.25601838467006716,-0.34575155439083644,0.7531143575304697
-0.2495933914365035,-0.2495933914365035,-0.34575155439083644,0.07211202387492792
-0.05715700873366926,-0.05715700873366926,0.0786430022664795,0.07211202387492792
-0.2395641337060626,-0.2395641337060626,-0.35010711109803144,-0.60889030978062
0.05253799769302778,0.05253799769302778,2.256421355863995,-0.60889030978062
-0.18032883023564622,-0.18032883023564622,-0.003023685993427351,0.07211202387492792
-0.07282772393748313,-0.07282772393748313,0.32364306704620005,-1.9708949770917097
-0.2447354697233212,-0.2447354697233212,0.10586523168644844,-0.60889030978062
0.005525852081586187,0.005525852081586187,-0.23332374688636465,0.7531143575304697
-0.13457034184050976,-0.13457034184050976,0.1330874611064174,0.07211202387492792
-0.02581557832604154,-0.02581557832604154,-0.28314042672490786,0.07211202387492792
-0.16058372907884075,-0.16058372907884075,0.350865296466169,-1.9708949770917097
0.33461087136167733,0.33461087136167733,0.6775320495057965,0.07211202387492792
-0.05715700873366926,-0.05715700873366926,0.6230875906658585,-2.6518973107472514
1.6039388028706,1.6039388028706,3.6991995151223493,0.07211202387492792
0.49131802339981595,0.49131802339981595,0.024198543426541597,-0.60889030978062
-0.11404170492351358,-0.11404170492351358,-0.24040152653555658,-3.332899644402793
-0.25805557764656295,-0.25805557764656295,-0.3552793346878256,0.07211202387492792
1.2591830683866951,1.2591830683866951,0.16030969052638636,0.07211202387492792
-0.19349223100684987,-0.19349223100684987,-0.3340459957402498,0.07211202387492792
-0.07282772393748313,-0.07282772393748313,-0.2267904118255721,0.07211202387492792
-0.2281245116072785,-0.2281245116072785,-0.34684044356763516,0.7531143575304697
0.2092451497311664,0.2092451497311664,-0.12824594132528452,0.07211202387492792
-0.010144863122227676,-0.010144863122227676,0.16030969052638636,0.07211202387492792
-0.21120013918715952,-0.21120013918715952,0.21475414936632425,0.07211202387492792
0.41296444738074667,0.41296444738074667,4.896977609600984,-1.2898926434361617
0.19357443452735254,0.19357443452735254,-0.0302459154133963,0.07211202387492792
2.638206006322315,2.638206006322315,3.2636438444028464,0.7531143575304697
-0.25946594201490625,-0.25946594201490625,-0.35500711239362587,-5.375906645369431
2.08973097418883,2.08973097418883,2.7464214854234363,0.07211202387492792
-0.24301169105090167,-0.24301169105090167,-0.3027404319072855,-2.6518973107472514
-0.20305136728117631,-0.20305136728117631,-0.3490182219212327,0.7531143575304697
0.2405865801387941,0.2405865801387941,0.949754343705486,0.07211202387492792
-0.2571153347343341,-0.2571153347343341,-0.29756820831749137,0.07211202387492792
0.4443058777883744,0.4443058777883744,3.835310662222194,-0.60889030978062
-0.08849843914129699,-0.08849843914129699,-0.2529237520687423,0.07211202387492792
-0.24912326998038908,-0.24912326998038908,-0.30981821155647743,0.07211202387492792
0.02119656728540005,0.02119656728540005,-0.09694037749232022,0.07211202387492792
0.5383301690112575,0.5383301690112575,-0.05746814483336525,0.07211202387492792
0.8517444730875348,0.8517444730875348,0.4597542141460448,0.07211202387492792
-0.10416915434511086,-0.10416915434511086,-0.0846903742533342,-0.60889030978062
-0.02581557832604154,-0.02581557832604154,-0.30110709814208736,-0.60889030978062
2.074060258985016,2.074060258985016,2.1475324381841197,0.07211202387492792
-0.010144863122227676,-0.010144863122227676,-0.17452373133923174,0.07211202387492792
0.0838794281006555,0.0838794281006555,0.350865296466169,0.07211202387492792
-0.2528842416293044,-0.2528842416293044,-0.3027404319072855,-0.60889030978062
-0.08849843914129699,-0.08849843914129699,-0.3517404448632296,0.07211202387492792
0.22491586493498025,0.22491586493498025,0.0786430022664795,-0.60889030978062
-0.02581557832604154,-0.02581557832604154,0.5958653612458896,-0.60889030978062
-0.22702756154301154,-0.22702756154301154,-0.0302459154133963,0.07211202387492792
-0.21605806090034183,-0.21605806090034183,-0.2948459853754945,0.07211202387492792
-0.05715700873366926,-0.05715700873366926,0.1330874611064174,0.07211202387492792
0.11522085850828322,0.11522085850828322,-0.2477515284789482,0.07211202387492792
-0.26071959923121135,-0.26071959923121135,-0.356640446158824,0.7531143575304697
-0.17076969396131977,-0.17076969396131977,0.1330874611064174,-0.60889030978062
-0.2240501256542869,-0.2240501256542869,-0.29321265161029636,0.07211202387492792
-0.11733255511631449,-0.11733255511631449,0.051420772846510546,-1.2898926434361617
-0.2588391134067537,-0.2588391134067537,-0.3231571039722622,0.07211202387492792
-0.22358000419817248,-0.22358000419817248,0.4053097553061069,0.7531143575304697
1.509914511647717,1.509914511647717,0.922532114285517,-0.60889030978062
1.0711344859409289,1.0711344859409289,0.8136431966056412,0.07211202387492792
-0.230945240343965,-0.230945240343965,-0.34575155439083644,0.7531143575304697
-0.1566660502778873,-0.1566660502778873,-0.1987515155230041,0.07211202387492792
-0.05715700873366926,-0.05715700873366926,-0.1649959510422426,0.07211202387492792
1.039793055533301,1.039793055533301,0.949754343705486,0.7531143575304697
0.836073757883721,0.836073757883721,0.4869764435660137,0.07211202387492792
0.036867282489213914,0.036867282489213914,-0.0302459154133963,-0.60889030978062
-0.25915252771082997,-0.25915252771082997,-0.31989043644186593,0.7531143575304697
0.0838794281006555,0.0838794281006555,-0.24203486030075472,0.07211202387492792
-0.157449586038078,-0.157449586038078,-0.3193459918534665,0.07211202387492792
-0.20681233893009165,-0.20681233893009165,-0.2657181998961277,0.7531143575304697
-0.010144863122227676,-0.010144863122227676,-0.11164038137910345,0.07211202387492792
0.005525852081586187,0.005525852081586187,0.8953098848655481,-0.60889030978062
14.015145244291178,14.015145244291178,5.822533409879927,-0.60889030978062
0.09955014330446936,0.09955014330446936,-0.09585148831552147,0.07211202387492792
-0.23517633344899475,-0.23517633344899475,-0.32424599314906094,0.07211202387492792
-0.10510939725733968,-0.10510939725733968,-0.30192376502468643,0.07211202387492792
-0.2585256991026774,-0.2585256991026774,-0.3332293288576507,0.7531143575304697
0.005525852081586187,0.005525852081586187,0.16030969052638636,-1.2898926434361617
0.41296444738074667,0.41296444738074667,-0.0302459154133963,-0.60889030978062
0.11522085850828322,0.11522085850828322,0.5141986729859827,-1.2898926434361617
-0.07282772393748313,-0.07282772393748313,-0.19494040340420843,0.07211202387492792
-0.1949025953751931,-0.1949025953751931,-0.31662376891146965,-0.60889030978062
-0.2314153618000794,-0.2314153618000794,-0.18922373522601496,0.07211202387492792
-0.16324775066348912,-0.16324775066348912,-0.2507459737151448,0.07211202387492792
-0.22216963982982924,-0.22216963982982924,-0.33567932950544793,0.07211202387492792
-0.25601838467006716,-0.25601838467006716,-0.3495626665096321,0.7531143575304697
0.17790371932353868,0.17790371932353868,0.7319765083457344,-0.60889030978062
7.104359839409266,7.104359839409266,2.0386435205042437,0.7531143575304697
0.036867282489213914,0.036867282489213914,0.3780875258861379,0.07211202387492792
-0.21605806090034183,-0.21605806090034183,-0.3239737708548613,0.07211202387492792
-0.25398119169357136,-0.25398119169357136,-0.3520126671574293,0.07211202387492792
0.6480251754379546,0.6480251754379546,0.32364306704620005,0.07211202387492792
0.3502815865654912,0.3502815865654912,-0.2586404202469358,0.07211202387492792
-0.21856537533295203,-0.21856537533295203,-0.3435737760372389,0.07211202387492792
-0.23188548325619382,-0.23188548325619382,-0.33976266391844323,0.07211202387492792
0.02119656728540005,0.02119656728540005,0.32364306704620005,-0.60889030978062
-0.22749768299912596,-0.22749768299912596,-0.30872932237967865,0.07211202387492792
0.2405865801387941,0.2405865801387941,2.773643714843405,0.07211202387492792
0.256257295342608,0.256257295342608,0.5686431318259206,0.07211202387492792
-0.25398119169357136,-0.25398119169357136,0.1875319199463553,-0.60889030978062
-0.23925071940198633,-0.23925071940198633,-0.34275710915463986,0.7531143575304697
2.0427188285773883,2.0427188285773883,0.1875319199463553,0.7531143575304697
0.005525852081586187,0.005525852081586187,-0.003023685993427351,0.7531143575304697
-0.24222815529071098,-0.24222815529071098,-0.3381293301532451,0.07211202387492792
-0.12093681961319168,-0.12093681961319168,-0.05746814483336525,0.07211202387492792
-0.22107268976556227,-0.22107268976556227,-0.31852932497086744,0.07211202387492792
0.27192801054642185,0.27192801054642185,0.1330874611064174,0.07211202387492792
-0.19913368848022286,-0.19913368848022286,-0.16309039498284478,0.07211202387492792
0.22491586493498025,0.22491586493498025,0.051420772846510546,-1.2898926434361617
-0.08849843914129699,-0.08849843914129699,-0.2474793061847485,0.07211202387492792
0.17790371932353868,0.17790371932353868,0.0786430022664795,-0.60889030978062
-0.23172877610415568,-0.23172877610415568,-0.33241266197505165,0.7531143575304697
-0.2362732835132617,-0.2362732835132617,-0.3354071072112482,0.07211202387492792
-0.02581557832604154,-0.02581557832604154,0.10586523168644844,-1.9708949770917097
-0.21292391785957906,-0.21292391785957906,-0.2972959860232917,-0.60889030978062
0.945768764310418,0.945768764310418,0.5141986729859827,0.07211202387492792
-0.215117817988113,-0.215117817988113,-0.3125404344984743,-1.9708949770917097
-0.010144863122227676,-0.010144863122227676,-0.17942373263482614,0.07211202387492792
-0.17970200162749367,-0.17970200162749367,-0.31662376891146965,0.07211202387492792
0.005525852081586187,0.005525852081586187,-0.19221818046221154,0.7531143575304697
-0.22310988274205806,-0.22310988274205806,-0.3359515517996476,0.07211202387492792
2.606864575914687,2.606864575914687,2.5830881089036226,-0.60889030978062
-0.17468737276227322,-0.17468737276227322,-0.13559594326867613,0.07211202387492792
-0.2525708273252281,-0.2525708273252281,-0.3335015511518504,-1.9708949770917097
-0.1750007870663495,-0.1750007870663495,-0.28749598343210286,0.07211202387492792
-0.010144863122227676,-0.010144863122227676,0.6230875906658585,0.7531143575304697
-0.23157206895211754,-0.23157206895211754,-0.26381264383672987,0.07211202387492792
-0.10542281156141596,-0.10542281156141596,-0.10946260302550594,0.07211202387492792
-0.23235560471230823,-0.23235560471230823,-0.34003488621264294,0.07211202387492792
-0.2488098556763128,-0.2488098556763128,-0.337312663270646,0.7531143575304697
-0.11404170492351358,-0.11404170492351358,0.10586523168644844,0.07211202387492792
-0.05715700873366926,-0.05715700873366926,0.8680876554455791,-1.2898926434361617
2.8105838735642674,2.8105838735642674,1.984199061664306,0.7531143575304697
-0.25633179897414343,-0.25633179897414343,-0.34820155503863365,0.7531143575304697
-0.25554826321395274,-0.25554826321395274,-0.3517404448632296,0.7531143575304697
-0.08849843914129699,-0.08849843914129699,-0.1805126218116249,0.07211202387492792
-0.21746842526868507,-0.21746842526868507,-0.34983488880383173,0.07211202387492792
4.879118280467697,4.879118280467697,7.80975615753766,-0.60889030978062
0.7577201818646516,0.7577201818646516,0.4053097553061069,0.07211202387492792
0.005525852081586187,0.005525852081586187,0.6503098200858275,0.07211202387492792
0.02119656728540005,0.02119656728540005,-0.1960292925810072,0.7531143575304697
-0.18691053062124804,-0.18691053062124804,-0.304918210260883,-0.60889030978062
-0.17656785858673088,-0.17656785858673088,-0.32342932626646187,0.07211202387492792
-0.25899582055879183,-0.25899582055879183,-0.35473489009942616,-0.60889030978062
-0.20023063854448983,-0.20023063854448983,-0.2088237404083926,0.07211202387492792
-0.1655983579440612,-0.1655983579440612,-0.29049042866829944,-0.60889030978062
1.0711344859409289,1.0711344859409289,0.5414209024059516,0.07211202387492792
-0.08849843914129699,-0.08849843914129699,-0.35364600092262743,0.07211202387492792
-0.2561750918221053,-0.2561750918221053,-0.340851553095242,0.07211202387492792
0.036867282489213914,0.036867282489213914,-0.1336903872092783,-0.60889030978062
-0.25147387726096115,-0.25147387726096115,-0.15737372680465128,0.7531143575304697
-0.1806422445397225,-0.1806422445397225,-0.20746262893739414,0.7531143575304697
6.540214092071967,6.540214092071967,4.270866332941697,0.07211202387492792
-0.19819344556799404,-0.19819344556799404,-0.2632681992483305,-1.2898926434361617
-0.11858621233261961,-0.11858621233261961,-0.33186821738665223,0.7531143575304697
-0.25022022004465605,-0.25022022004465605,-0.2937570961986957,0.7531143575304697
-0.08849843914129699,-0.08849843914129699,-0.31390154596947273,0.07211202387492792
-0.2301617045837743,-0.2301617045837743,-0.3517404448632296,-1.2898926434361617
0.11522085850828322,0.11522085850828322,1.0586432613853618,0.07211202387492792
-0.1811123659958369,-0.1811123659958369,-0.3027404319072855,0.07211202387492792
1.5882680876667863,1.5882680876667863,1.5214211615248339,0.07211202387492792
-0.24943668428446536,-0.24943668428446536,-0.24557375012535068,-0.60889030978062
0.7733908970684654,0.7733908970684654,2.828088173683343,0.07211202387492792
-0.22593061147874455,-0.22593061147874455,-0.33214043968085194,0.07211202387492792
0.005525852081586187,0.005525852081586187,0.7319765083457344,-0.60889030978062
-0.23188548325619382,-0.23188548325619382,0.4053097553061069,0.07211202387492792
-0.24567571263555002,-0.24567571263555002,-0.19466818111000875,-0.60889030978062
-0.07282772393748313,-0.07282772393748313,-0.32642377150265844,0.07211202387492792
